Wall time,Step,Value
1769706163.108005,903,0.12748940289020538
1769706237.9185107,905,0.13706299662590027
1769706273.0529068,906,0.13636377453804016
1769706307.7573721,907,0.12412885576486588
1769706348.0830753,908,0.11782107502222061
1769706384.1086946,909,0.12580403685569763
1769706448.9098735,911,0.12274189293384552
1769706486.380033,912,0.15393897891044617
1769706548.6825244,914,0.1186896413564682
1769706583.5265555,915,0.13396714627742767
1769706644.6335154,917,0.1141979992389679
1769706686.9121182,918,0.1352224051952362
1769706721.1975162,919,0.1537526696920395
1769706760.6908283,920,0.14064843952655792
1769706794.3669682,921,0.1246190294623375
1769706829.6573737,922,0.11887982487678528
1769706864.3817754,923,0.13067469000816345
1769706906.0210783,924,0.12801054120063782
1769706942.707866,925,0.12477558851242065
1769707010.3612406,927,0.11842183768749237
1769707045.752699,928,0.12199454754590988
1769707078.6902823,929,0.11382024735212326
1769707110.8741946,930,0.13807226717472076
1769707141.6441402,931,0.12950491905212402
1769707175.7932484,932,0.12331261485815048
1769707212.1980488,933,0.1256580948829651
1769707250.8486192,934,0.13132907450199127
1769707280.9354446,935,0.125475212931633
1769707314.853051,936,0.12630972266197205
1769707381.9159033,938,0.13234682381153107
1769707455.9226356,940,0.1270636022090912
1769707495.7954624,941,0.11564532667398453
1769707527.2713964,942,0.11107806861400604
1769707559.2847545,943,0.11934028565883636
1769707598.3382833,944,0.12724246084690094
1769707636.2235222,945,0.13440752029418945
1769707671.4198096,946,0.12418265640735626
1769707703.1087043,947,0.12429549545049667
1769707735.4143555,948,0.11860485374927521
1769707773.8886526,949,0.12287730723619461
1769707814.5488198,950,0.13685819506645203
1769707851.003962,951,0.11922942847013474
1769707919.046256,953,0.11970005929470062
1769707978.742417,955,0.1282774955034256
1769708012.5595963,956,0.11744511872529984
1769708051.0383043,957,0.12493091821670532
1769708084.0612106,958,0.1380261331796646
1769708151.2852788,960,0.12078128010034561
1769708187.7419662,961,0.13014505803585052
1769708221.7031221,962,0.11433552205562592
1769708263.8177745,963,0.1191084012389183
1769708296.8952913,964,0.12435108423233032
1769708328.003452,965,0.12922361493110657
1769708356.7267654,966,0.1265430450439453
1769708420.0030272,968,0.11817723512649536
1769708452.6407464,969,0.12422333657741547
1769708559.2329884,972,0.12281166017055511
1769708587.5573492,973,0.12554407119750977
1769708717.15339,977,0.12927179038524628
1769708747.1894689,978,0.12435289472341537
1769708775.657951,979,0.12200625240802765
1769708816.460756,980,0.12659141421318054
1769708844.5212286,981,0.12376593053340912
1769708875.9001236,982,0.13870197534561157
1769708912.309213,983,0.12774257361888885
1769708945.334211,984,0.13175226747989655
1769709043.7422686,987,0.13423001766204834
1769709075.3185482,988,0.14270873367786407
1769709112.3546798,989,0.13643357157707214
1769709144.0125947,990,0.1227862685918808
1769709176.1107368,991,0.12310442328453064
1769709244.2174258,993,0.12830249965190887
1769709272.258058,994,0.11127235740423203
1769709301.2290258,995,0.12592072784900665
1769709327.7502413,996,0.12071362137794495
1769709364.0647433,997,0.1267479956150055
1769709428.8146465,999,0.12840016186237335
1769709461.848243,1000,0.12550699710845947
1769709495.6925573,1001,0.1263156235218048
1769709529.7167351,1002,0.12597225606441498
1769709563.4294093,1003,0.13094934821128845
1769709594.706061,1004,0.1225355789065361
1769709630.9935935,1005,0.1295499950647354
1769709664.3113365,1006,0.13300912082195282
1769709700.7202492,1007,0.12899114191532135
1769709734.3386323,1008,0.1252361387014389
1769709865.7528944,1012,0.13732385635375977
1769709935.8702,1014,0.12918604910373688
1769709969.4471948,1015,0.12906906008720398
1769710000.8438256,1016,0.12660804390907288
1769710030.0781486,1017,0.1219250038266182
1769710067.0531766,1018,0.12975580990314484
1769710163.9711463,1021,0.11940718442201614
1769710229.441689,1023,0.11964397132396698
1769710262.305333,1024,0.12671969830989838
1769710324.8812258,1026,0.12092407792806625
1769710360.503891,1027,0.1188274621963501
1769710395.2571347,1028,0.1188124492764473
1769710424.3410583,1029,0.12820729613304138
1769710457.855595,1030,0.12287084758281708
1769710520.4138982,1032,0.12385821342468262
1769710650.4493432,1036,0.11750657856464386
1769710683.6312904,1037,0.12182609736919403
1769710715.4469469,1038,0.1316930651664734
1769710747.425366,1039,0.12811464071273804
1769710784.8023546,1040,0.12614601850509644
1769710918.3429,1044,0.11192016303539276
1769710953.3380992,1045,0.1266402304172516
1769710980.716595,1046,0.12240248918533325
1769711005.5479295,1047,0.11314015090465546
1769711076.2290876,1049,0.11890780925750732
1769711113.089191,1050,0.12035224586725235
1769711141.3467615,1051,0.12888681888580322
1769711207.7856567,1053,0.11827073991298676
1769711237.3934746,1054,0.13388824462890625
1769711267.3320794,1055,0.12521952390670776
1769711331.959057,1057,0.12814901769161224
1769711396.84839,1059,0.12999601662158966
1769711426.1638916,1060,0.12018381804227829
1769711467.2000175,1061,0.1330219954252243
1769711527.9575958,1063,0.12049790471792221
1769711559.1587517,1064,0.1352740079164505
1769711589.4710026,1065,0.12390406429767609
1769711618.981018,1066,0.13293828070163727
1769711655.545818,1067,0.13233055174350739
1769711687.5427282,1068,0.1144765317440033
1769711716.5464263,1069,0.13303938508033752
1769711747.981206,1070,0.13110902905464172
1769711783.524182,1071,0.1336316615343094
1769711815.1315584,1072,0.11500492691993713
1769711852.7830338,1073,0.11659187823534012
1769711877.2893355,1074,0.11119381338357925
1769711905.229366,1075,0.12970417737960815
1769711973.292736,1077,0.12621794641017914
1769712010.0562077,1078,0.12327638268470764
1769712053.7597182,1079,0.1274264007806778
1769712118.143436,1081,0.12522247433662415
1769712153.021235,1082,0.12941379845142365
1769712184.628529,1083,0.1278718262910843
1769712223.3005962,1084,0.13134782016277313
1769712285.6785917,1086,0.1252535730600357
1769712317.4058385,1087,0.13408426940441132
1769712355.3924527,1088,0.11742548644542694
1769712389.9106984,1089,0.1309344619512558
1769712483.393568,1092,0.12780971825122833
1769712514.9357789,1093,0.11280155181884766
1769712544.9165492,1094,0.12029273062944412
1769712576.2300396,1095,0.12414585798978806
1769712703.9810328,1099,0.13400448858737946
1769712772.7274861,1101,0.11287453025579453
1769712805.331469,1102,0.1209377869963646
1769712834.3262029,1103,0.11196982115507126
1769712868.8938906,1104,0.12159041315317154
1769712893.846667,1105,0.12252895534038544
1769712959.1673062,1107,0.12141187489032745
1769712991.6609957,1108,0.13372544944286346
1769713026.3497734,1109,0.11643942445516586
1769713062.2734408,1110,0.12543460726737976
1769713094.580218,1111,0.1175791323184967
1769713122.016124,1112,0.11721429973840714
1769713153.6471765,1113,0.12477017194032669
1769713185.5194354,1114,0.12673674523830414
1769713215.6988654,1115,0.11554571986198425
1769713269.1186624,1117,0.10879362374544144
1769713299.2998195,1118,0.13123095035552979
1769713326.2117653,1119,0.12293554842472076
1769713359.856055,1120,0.13009417057037354
1769713391.1334376,1121,0.14216318726539612
1769713422.7260132,1122,0.11837316304445267
1769713455.030088,1123,0.1335616558790207
1769713550.7291822,1126,0.1190137043595314
1769713581.2186956,1127,0.11547199636697769
1769713646.4802155,1129,0.12959477305412292
1769713675.2479389,1130,0.11125500500202179
1769713704.0874178,1131,0.12176009267568588
1769713735.2761745,1132,0.12855906784534454
1769713765.7099862,1133,0.13022159039974213
1769713794.0499332,1134,0.12999363243579865
1769713824.900763,1135,0.12164472788572311
1769713855.2889652,1136,0.12078632414340973
1769713885.9566061,1137,0.12148554623126984
1769713918.318233,1138,0.12678147852420807
1769713987.7623456,1140,0.13657355308532715
1769714020.5997894,1141,0.1263718605041504
1769714086.573898,1143,0.12363600730895996
1769714118.711615,1144,0.13254302740097046
1769714192.7068071,1146,0.12436893582344055
1769714225.5641012,1147,0.12045473605394363
1769714266.2544563,1148,0.1252143532037735
1769714304.5802937,1149,0.13414403796195984
1769714338.4559243,1150,0.12198054790496826
1769714364.4042714,1151,0.11201746016740799
1769714399.689864,1152,0.11923547834157944
1769714433.1478293,1153,0.12689584493637085
1769714475.0635977,1154,0.12406081706285477
1769714535.3832734,1156,0.1291694939136505
1769714561.1615777,1157,0.11701322346925735
1769714596.2724028,1158,0.1288062036037445
1769714649.381136,1160,0.12872837483882904
1769714681.8957636,1161,0.11458291113376617
1769714743.778503,1163,0.12262546271085739
1769714773.3553834,1164,0.1279027909040451
1769714800.2588983,1165,0.11962729692459106
1769714831.154068,1166,0.1325063407421112
1769714862.1022968,1167,0.12107902020215988
1769714895.6379123,1168,0.12665541470050812
1769714929.7861178,1169,0.12336883693933487
1769715059.441995,1173,0.1155238226056099
1769715085.621286,1174,0.11548104137182236
1769715122.508709,1175,0.12674616277217865
1769715185.5521996,1177,0.12070229649543762
1769715213.650262,1178,0.11843511462211609
1769715247.829656,1179,0.12047625333070755
1769715315.4196823,1181,0.11811061203479767
1769715340.0618,1182,0.12207727879285812
1769715367.617067,1183,0.12433997541666031
1769715434.429839,1185,0.1242072731256485
1769715491.752157,1187,0.11718733608722687
1769715552.9587166,1189,0.12348248064517975
1769715583.358258,1190,0.12064160406589508
1769715619.684394,1191,0.11064790934324265
1769715651.6445599,1192,0.11775432527065277
1769715709.6284797,1194,0.12315194308757782
1769715745.2579427,1195,0.11757306754589081
1769715771.3357859,1196,0.11901926249265671
1769715805.453751,1197,0.12826059758663177
1769715840.0920057,1198,0.1134912446141243
1769715868.2583852,1199,0.11358842998743057
1769715952.327587,1202,0.13177816569805145
1769715984.7847905,1203,0.12286148965358734
1769716077.4874482,1206,0.12011062353849411
1769716114.0374815,1207,0.10927760601043701
1769716143.6369228,1208,0.13113142549991608
1769716218.4063015,1210,0.11259854584932327
1769716247.8884957,1211,0.11662308126688004
1769716332.617222,1214,0.11464695632457733
1769716362.0277069,1215,0.11738826334476471
1769716394.3197594,1216,0.11232344061136246
1769716457.9525332,1218,0.12737895548343658
1769716489.9410388,1219,0.11576393991708755
1769716519.8525407,1220,0.11035771667957306
1769716559.422053,1221,0.12219465523958206
1769716590.0969536,1222,0.10820665210485458
1769716628.0256374,1223,0.12094972282648087
1769716656.009849,1224,0.1195310577750206
1769716713.3270226,1226,0.12232869863510132
1769716812.02853,1229,0.11382491886615753
1769716848.678491,1230,0.12276984751224518
1769716938.7464304,1233,0.11653269827365875
1769716966.485125,1234,0.11858300119638443
1769716997.7292638,1235,0.11843845248222351
1769717026.961879,1236,0.11282747238874435
1769717062.9037032,1237,0.11950421333312988
1769717129.5508418,1239,0.11595223844051361
1769717162.4611347,1240,0.1390325278043747
1769717207.348135,1241,0.12377332895994186
1769717236.1953926,1242,0.11825348436832428
1769717261.5891771,1243,0.11431827396154404
1769717289.1127625,1244,0.12299764901399612
1769717320.1297266,1245,0.11252614855766296
1769717355.684268,1246,0.11641323566436768
1769717380.5712845,1247,0.122933030128479
1769717412.2085829,1248,0.11750500649213791
1769717443.373811,1249,0.12195078283548355
1769717473.6085105,1250,0.12112665921449661
1769717501.0163918,1251,0.10608731210231781
1769717524.7814095,1252,0.10953326523303986
1769717562.4986038,1253,0.11858981847763062
1769717591.4817822,1254,0.1116543635725975
1769717622.39661,1255,0.12102939188480377
1769717682.4445033,1257,0.12222970277070999
1769717713.8837395,1258,0.12419295310974121
1769717807.8725545,1261,0.11754270642995834
1769717846.9072745,1262,0.11086917668581009
1769717916.980397,1264,0.12223942577838898
1769717947.2054293,1265,0.12355343252420425
1769717979.5622659,1266,0.11050516366958618
1769718005.1048079,1267,0.11209119856357574
1769718039.2207808,1268,0.12016125023365021
1769718069.4313958,1269,0.12149073928594589
1769718159.7679906,1272,0.12284563481807709
1769718189.437111,1273,0.12927719950675964
1769718275.3160417,1276,0.12932774424552917
1769718310.135277,1277,0.1102067157626152
1769718341.9193375,1278,0.11828562617301941
1769718373.1951742,1279,0.11853872984647751
1769718409.9229865,1280,0.12127287685871124
1769718448.0171018,1281,0.11570505797863007
1769718516.9651,1283,0.10871244966983795
1769718544.5111077,1284,0.11579746752977371
1769718604.9221163,1286,0.11899122595787048
1769718696.9578664,1287,0.11314653605222702
